id_rest,id_OSM_rest,name,bbox
lon_11.070887_lat_50.9105953,way/244665463,Willroder Forst,"[11.06873308181951, 50.91023062310322, 11.075842250654699, 50.91472514351922]"
lon_10.8080134_lat_50.8782277,way/244665581,Drei Gleichen,"[10.806575384477735, 50.87389749297283, 10.813679494022573, 50.87839203912675]"
lon_10.1726923_lat_51.0086765,way/244666444,Burgberg,"[10.170330801434694, 51.00623403377343, 10.177454863082374, 51.01072847874525]"
lon_9.8774063_lat_50.9046737,way/244667547,Seulingswald,"[9.875060228341717, 50.90348209680937, 9.88216861588765, 50.90797662119639]"
lon_9.0527584_lat_52.2180625,way/244805250,Bruchwiese,"[9.048000330122846, 52.21473161381953, 9.05531623146068, 52.21922512795989]"
lon_9.423032_lat_52.3476048,way/244808059,Bad Nenndorf,"[9.420607324314489, 52.34422304686655, 9.42794439597725, 52.34871646275371]"
lon_9.4208246_lat_52.3458992,way/244808062,Bückethaler Knick,"[9.418533952545374, 52.34572388033385, 9.425871336318696, 52.35021729477885]"
lon_8.2630337_lat_53.1820056,way/244871735,Bornhorster Wiesen Ost,"[8.26034677732947, 53.17922081399065, 8.267825701444913, 53.18371359299523]"
lon_8.2596852_lat_53.1852074,way/244871736,Bornhorster Wiesen West,"[8.256019582800477, 53.18226134903958, 8.263498811527693, 53.186754126715556]"
lon_11.0100226_lat_50.8366037,way/245167702,Dornheimer Rieth,"[11.004838860992594, 50.835196817738705, 11.011936893161872, 50.839691394882955]"
lon_10.5316238_lat_50.5995636,way/245169771,Dolmar,"[10.528495310038444, 50.599152207192745, 10.53555754251314, 50.60364696852416]"
lon_11.7205665_lat_51.7087958,way/245173175,Saaleaue,"[11.717261175315635, 51.70775694351445, 11.724494839816806, 51.71225084757704]"
lon_11.7174498_lat_51.7113852,way/245173181,Saaleaue,"[11.716328457003987, 51.70799300323484, 11.723562209776729, 51.71248690687172]"
lon_12.0055212_lat_51.5564663,way/245174355,Petersberg,"[12.00313805466514, 51.55594596243478, 12.010347551122948, 51.56043998364458]"
lon_12.0026469_lat_51.5585101,way/245174356,Petersberg,"[11.999114770218565, 51.554537062479646, 12.006324226296865, 51.55903108388616]"
lon_9.9061758_lat_51.6070521,way/246101163,Leineholz,"[9.902112401737748, 51.6033732519198, 9.909329518283217, 51.607867236065935]"
lon_9.9052624_lat_51.601567,way/246101170,Leineholz,"[9.903771823859229, 51.600839048317056, 9.910988480106669, 51.60533303469872]"
lon_9.9423746_lat_51.7161249,way/246102103,Schlochau-Ost,"[9.940934501167634, 51.71536549927941, 9.94816938747867, 51.71985939745094]"
lon_10.3839933_lat_53.9180845,way/258903440,Kronberg,"[10.382720750496633, 53.916274298635955, 10.39033052213812, 53.92076652158899]"
lon_10.3887051_lat_53.9187746,way/258903441,Kronberg,"[10.383822538308058, 53.917176281307, 10.39143252909791, 53.92166850335282]"
lon_8.4102192_lat_53.0580627,way/264771711,,"[8.408603909713907, 53.05509223666384, 8.416061397747512, 53.05958510957586]"
lon_11.7774094_lat_50.5807536,way/272626083,Himmelsteiche,"[11.773154200208634, 50.579868128588714, 11.780213730249812, 50.58436290393834]"
lon_9.7731665_lat_53.7040762,way/286874829,Forst Rantzau,"[9.770793389141838, 53.701009425086276, 9.778364334374652, 53.70550181002014]"
lon_9.7685523_lat_53.7077592,way/286874830,Forst Rantzau,"[9.765841841688653, 53.70448526274446, 9.773413475463164, 53.708977644783985]"
lon_10.8893354_lat_50.4230805,way/288991130,Im Werratal,"[10.883671267408666, 50.418701059371074, 10.89070694214152, 50.42319595916902]"
lon_10.8907057_lat_50.4209612,way/288991137,Im Werratal,"[10.885078310741381, 50.41943703826686, 10.892114014177434, 50.4239319379143]"
lon_9.4507501_lat_50.3248577,way/289515207,Hundsrücker Berg,"[9.44897431674447, 50.32197859968321, 9.455995718316023, 50.32647357455141]"
lon_9.5406188_lat_50.9403942,way/293899021,Am Pommer,"[9.536283966365069, 50.93712152652342, 9.54339748799806, 50.94161602483974]"
lon_13.968411_lat_53.2173979,way/293946788,Rathsburgseen Süd,"[13.964674453644305, 53.21534440841937, 13.97215937406647, 53.21983716130014]"
lon_10.0335813_lat_51.7803957,way/295963764,Am Bierberg-Ost,"[10.03355481102185, 51.77944807636599, 10.040799861928901, 51.78394192564403]"
lon_10.0338812_lat_51.7811423,way/295963765,Am Bierberg,"[10.026671813698266, 51.77726994171657, 10.033916710977815, 51.78176379173204]"
lon_9.9386962_lat_53.6678072,way/296390971,Bönningstedt,"[9.938690509100246, 53.66684465293999, 9.946255306674841, 53.6713370637513]"
lon_9.9242982_lat_53.8199638,way/296494595,Moorkaten-Ost,"[9.922740628660836, 53.81857939234359, 9.930332911170805, 53.82307168795119]"
lon_9.9398139_lat_53.9224456,way/296503902,Sielsbrook,"[9.935601695056027, 53.92030377258612, 9.943212490269742, 53.92479599130251]"
lon_9.946725_lat_53.9405503,way/296503903,Bimöhlen,"[9.942843151355314, 53.93901445271905, 9.950457261293264, 53.943506657727376]"
lon_11.2514815_lat_51.3300061,way/296859455,Hohe Schrecke Ost,"[11.24902699778882, 51.328759732126954, 11.256200984960254, 51.33325392761903]"
lon_10.0752917_lat_53.2253978,way/299272616,Garlstorfer Wald,"[10.068620754614232, 53.22463963913474, 10.076107507405927, 53.2291323840451]"
lon_8.1980563_lat_52.7804098,way/299469055,Cappeln Hagelage Ost,"[8.197719912831076, 52.77856572519892, 8.205129843968358, 52.783058809378055]"
lon_8.2003211_lat_52.7862705,way/299469056,Cappeln Hagelage West,"[8.194861988632514, 52.78192395435969, 8.202272460555118, 52.78641703611347]"
lon_8.2810289_lat_52.8853475,way/299600733,Engelmannsbäke Nord,"[8.279084895190717, 52.88317317043261, 8.286512750592117, 52.88766617450629]"
lon_8.5064074_lat_52.9359003,way/299600772,,"[8.502183280494423, 52.93260252037451, 8.509619573973835, 52.937095486938716]"
lon_8.656512_lat_52.9922486,way/299600774,,"[8.654212262990487, 52.98976258547008, 8.661658454105304, 52.994255508199764]"
