id_rest,id_OSM_rest,name,bbox
lon_7.5752644_lat_53.2596141,way/371977156,Nortmoor,"[7.573814928930535, 53.258020831758806, 7.582805785753415, 53.263412096319065]"
lon_11.9979819_lat_51.2573447,way/372003060,Saaletal,"[11.994061170528123, 51.256287881386896, 12.002656063541462, 51.26168098483459]"
lon_9.5327857_lat_50.9448923,way/372608183,Fuchsrain,"[9.526986419037039, 50.94073468565094, 9.535523630677465, 50.946128078631574]"
lon_8.6692184_lat_50.618922,way/374597357,Gleiberger Land,"[8.667109820498972, 50.61559635950748, 8.675588021390134, 50.620990054858005]"
lon_8.6698347_lat_50.6184956,way/374597358,Silbersee,"[8.667322721609061, 50.6155872012988, 8.675800865616988, 50.62098089694386]"
lon_10.6559369_lat_52.3098001,way/374789761,Essehof Nord,"[10.647362178391875, 52.30713556846486, 10.65615951013872, 52.31252770062914]"
lon_13.9981944_lat_51.8273183,way/375034549,Rastplatz Belten - Wótpócywanišćo Běłośin,"[13.993374869352095, 51.82570726888732, 14.00207786538158, 51.83109984519944]"
lon_13.9980682_lat_51.8277903,way/375034553,Rastplatz Leipe - Wótpócywanišćo Lipje,"[13.99411629032222, 51.82696341987934, 14.002819513729984, 51.83235599510346]"
lon_12.5174451_lat_52.3423742,way/375036119,Wendgräben,"[12.511761576981337, 52.339676128946536, 12.520565244261578, 52.34506823179484]"
lon_12.8828997_lat_52.2006051,way/375645614,Borker Heide,"[12.882053368192597, 52.19824898993935, 12.890829333849233, 52.203641221439966]"
lon_12.8828606_lat_52.1997595,way/375645615,Zauche,"[12.880097910578431, 52.19805336901099, 12.888873612745076, 52.203445601741194]"
lon_12.3708436_lat_51.8676138,way/375646480,Kliekener Aue,"[12.366156994318818, 51.86713589648746, 12.374867893892933, 51.872528435031384]"
lon_12.3725814_lat_51.8669034,way/375646481,Kliekener Aue,"[12.36959245392123, 51.86427173483244, 12.37830319365281, 51.86966427413918]"
lon_12.2151522_lat_51.7240882,way/375646534,Mosigkauer Heide,"[12.212204085055344, 51.72236304853178, 12.220887424348092, 51.727755719225925]"
lon_12.2052029_lat_51.4908324,way/375646679,Kapellenberg,"[12.201252422945757, 51.48936518286175, 12.209891380484272, 51.49475806904007]"
lon_12.2060105_lat_51.4912736,way/375646680,Kapellenberg,"[12.20378448555036, 51.489657846368374, 12.212423525798703, 51.49505073214201]"
lon_12.5320732_lat_53.0701823,way/376036851,Autohof Herzsprung,"[12.52628187405985, 53.066678635415705, 12.535233013310402, 53.07207007343814]"
lon_9.9208466_lat_53.8213382,way/376516530,Moorkaten-West,"[9.915466122786095, 53.818355358469994, 9.924576765601126, 53.823746113600116]"
lon_12.4887602_lat_51.9716412,way/376544328,Rosselquelle,"[12.484235686159934, 51.969520418012635, 12.492966530191282, 51.97491286170669]"
lon_10.891129_lat_54.2412856,way/376558935,Damlos,"[10.883799071680333, 54.23891725086012, 10.893001900877334, 54.24430762745936]"
lon_10.8562049_lat_54.1557257,way/376559797,Hasselburger Mühle,"[10.853133355379802, 54.15205300771064, 10.862317197704938, 54.157443461338]"
lon_10.856376_lat_54.1551497,way/376559800,Hasselburger Mühle,"[10.848663247157832, 54.150867102409045, 10.857846818719368, 54.156257557138346]"
lon_8.1724779_lat_52.7161796,way/376573721,Bakumer Wiesen West,"[8.167732049071185, 52.71101670595625, 8.176610507890908, 52.71640846747601]"
lon_8.1276012_lat_52.615531,way/376576072,Rastplatz Langwege-West,"[8.123479180334096, 52.611598467160356, 8.132337297218447, 52.616990320656306]"
lon_8.1265924_lat_52.6136756,way/376576073,Rastplatz Langwege-Ost,"[8.120378157059484, 52.610364947420926, 8.129235927568647, 52.61575680248853]"
lon_8.0307281_lat_52.4241709,way/376579966,Bramsche West,"[8.023291984417186, 52.42028988403665, 8.032111643516847, 52.42568191316911]"
lon_8.0316758_lat_52.415733,way/376580289,Ahrensfeld Ost,"[8.030528454620601, 52.411250298266324, 8.039346449336545, 52.41664233505214]"
lon_9.4719464_lat_54.5394819,way/376781990,Arenholzer See,"[9.466164418781645, 54.535441668633204, 9.475434135015927, 54.540831777652]"
lon_9.5036584_lat_54.5050978,way/376781992,Hüsby,"[9.496108814703152, 54.50192818809286, 9.50537087258358, 54.50731832745405]"
lon_10.151289_lat_51.9784844,way/376783330,Ambergau,"[10.143584693826698, 51.9747117534217, 10.152316706738217, 51.98010419157716]"
lon_10.1521298_lat_51.9786026,way/376783331,Ambergau,"[10.14668994443335, 51.97434661389227, 10.155422019488642, 51.97973905175333]"
lon_9.4784635_lat_54.0053378,way/377030693,Kaaksburg,"[9.473012434283905, 54.00371167484348, 9.482163536679572, 54.009102262426254]"
lon_9.4792901_lat_54.0062045,way/377030695,Kaaksburg,"[9.475831363648682, 54.00436635424067, 9.484982670756773, 54.009756940981376]"
lon_7.5846163_lat_53.2588511,way/377033028,Brinkum,"[7.582094319571855, 53.25716553704858, 7.59108509276494, 53.26255680197166]"
lon_7.7998393_lat_53.2731154,way/377033346,Südgeorgsfehn,"[7.794388272451693, 53.27068299794959, 7.803382068195306, 53.27607424976605]"
lon_7.809923_lat_53.2756363,way/377033347,Südgeorgsfehn,"[7.804645522468928, 53.27327085299295, 7.813639901344728, 53.27866210228232]"
lon_7.3966149_lat_52.3419031,way/377035676,Emstal-Süd,"[7.393666383353737, 52.34072931483389, 7.402469970388332, 52.346121418053116]"
lon_7.407395_lat_52.33904,way/377035677,Emstal Nord,"[7.407061770884495, 52.335087134813854, 7.415864752449117, 52.34047924083207]"
lon_10.1798889_lat_51.0057808,way/383543609,Werratal,"[10.178699256791313, 51.00292175198135, 10.187247651692305, 51.008315088366984]"
lon_11.8562646_lat_51.4660138,way/385792613,Pappelgrund,"[11.850863841949696, 51.46327274445124, 11.859497844659995, 51.468665654893776]"
lon_11.857285_lat_51.4667145,way/385792614,Pappelgrund,"[11.852800577154213, 51.46461570285774, 11.861434613815245, 51.470008613133864]"
lon_13.7274294_lat_51.9932646,way/396012069,Krausnicker Berge,"[13.723921613615646, 51.99124089981548, 13.732656982198732, 51.996633322082864]"
lon_13.7259511_lat_51.9926105,way/414442340,Am Bugkgraben,"[13.723160744475901, 51.992308850624205, 13.731896079985873, 51.9977012730481]"
lon_8.5164535_lat_50.5923098,way/444247150,Kochsgrund,"[8.511618486672349, 50.58978376029743, 8.520091645773695, 50.595177481776645]"
lon_8.5219142_lat_50.5910157,way/444247151,Vogelsang,"[8.516258682101135, 50.58766335038304, 8.52473182852999, 50.59305707192799]"
lon_10.2127333_lat_54.1387697,way/465224139,Depenauer Moor,"[10.208592981759558, 54.13574463463128, 10.21777351375275, 54.141135101737525]"
lon_8.601339_lat_53.0351727,way/478639454,,"[8.595548250894412, 53.032415564311904, 8.604492421100039, 53.037807033010395]"
lon_8.3213798_lat_53.0763179,way/478639455,Rastplatz Hemmelsberg,"[8.316766646942623, 53.07457542748171, 8.325719615544584, 53.07996685746369]"
lon_8.3918309_lat_53.0580378,way/478639457,,"[8.3864893219663, 53.05524189991536, 8.395438254175572, 53.06063334764487]"
lon_9.4436964_lat_50.7901379,way/482052573,Rastplatz Frohnkreuz,"[9.44048211545548, 50.78711195348475, 9.44899109879149, 50.79250549031827]"
lon_9.9017252_lat_52.9620913,way/496954442,Abelbeck-Kuhbusch,"[9.89460970903941, 52.96166907860054, 9.903539094318125, 52.96706061261768]"
lon_9.4544286_lat_50.3278031,way/511172087,Weinberg,"[9.449046765595877, 50.32395699523472, 9.457472895875053, 50.329350962711175]"
lon_9.3286652_lat_54.8045491,way/518873223,Ellund,"[9.32177329097632, 54.802730206816044, 9.331103681885338, 54.8081200780864]"
lon_8.3511087_lat_50.6250118,way/598383170,Rastplatz Volkersbach,"[8.343016922450012, 50.623277606693264, 8.351496130446467, 50.62867129683015]"
lon_8.2313263_lat_50.7463103,way/598742221,Auf dem Bon,"[8.228605955007472, 50.742245816406395, 8.237106936330013, 50.74763939428068]"
lon_11.9466188_lat_50.8889659,way/639457252,Tümmelsberg,"[11.945761805541366, 50.88489487464498, 11.954288761787296, 50.89028831972167]"
lon_8.5524082_lat_52.9532189,way/644581984,Delmetal Nord,"[8.549609147562881, 52.949785254751475, 8.558536612746677, 52.95517679727535]"
lon_7.0388979_lat_52.3124962,way/669127953,Bentheimer Wald,"[7.038666707287023, 52.30905246786629, 7.0474646211371486, 52.31444459733439]"
lon_7.0475122_lat_52.3150498,way/669127954,De Poppe,"[7.039734527831258, 52.31246094963209, 7.048532803896152, 52.31785307742276]"
lon_11.9467773_lat_50.8894919,way/693839444,Tümmelsberg,"[11.942786602885024, 50.88935311828788, 11.951313751414814, 50.89474656238607]"
lon_13.1525352_lat_52.3854871,way/737434427,Am Stern,"[13.144734143495198, 52.38103149308643, 13.15354620644606, 52.38642355718383]"
lon_13.1523908_lat_52.3828016,way/737434437,Parforceheide,"[13.150948640932418, 52.38087018131495, 13.159760695222479, 52.38626224545226]"
lon_11.7099428_lat_50.8741147,way/751898205,Rodablick,"[11.708100036653846, 50.87255336599591, 11.71662432345611, 50.87794682466403]"
lon_9.3607539_lat_54.7605641,way/760732462,Handewitter Forst,"[9.35927482640557, 54.756421499603455, 9.368595028494909, 54.76181141047245]"
lon_8.5326591_lat_52.9474104,way/761681919,Delmetal Süd,"[8.53017805329476, 52.94528357191351, 8.539104268065566, 52.95067511998014]"
lon_8.2751069_lat_52.8833357,way/798626978,Engelmannsbäke Süd,"[8.273145296573007, 52.8787634411362, 8.282058226595465, 52.884155048235456]"
lon_8.2881044_lat_50.7075757,way/816288567,Rastplatz Burger Hain,"[8.280832883288106, 50.704536347973146, 8.289327003677343, 50.70992996112864]"
lon_7.2526746_lat_52.9419091,way/839676611,Walchum West,"[7.244394246783297, 52.93902494760546, 7.2533189794137565, 52.944416502245076]"
lon_7.2005154_lat_52.2816225,way/988014767,Gut Friedrichstal,"[7.196335633802455, 52.27858848199402, 7.205127253927243, 52.28398064064187]"
lon_8.5597202_lat_49.5969765,way/992004892,Wildbahn,"[8.554226448213509, 49.59291987470449, 8.562525780424515, 49.59831452649473]"
lon_10.7306355_lat_50.559048,way/1171916133,Adlersberg,"[10.729603322036123, 50.55747924688799, 10.738070669808142, 50.56287299854217]"
lon_9.7695159_lat_52.5102873,way/1192709800,Rastplatz Bissendorf Süd,"[9.764799915841174, 52.50887655727164, 9.773637322499447, 52.51426850506497]"
